;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2009;-80.55%;-19.96%;-0.00%;-0.19%;-24.80%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-67.51%
2010;0.00%;0.00%;0.00%;0.01%;107.99%;0.00%;-9.93%;12.40%;0.00%;15.54%;6.90%;6.45%;139.27%
2011;-23.94%;-4.89%;2.47%;0.00%;15.83%;-6.47%;-3.85%;2.36%;0.00%;0.00%;7.20%;2.72%;-6.52%
2012;2.25%;3.02%;0.00%;-4.07%;-2.95%;0.00%;0.00%;-1.04%;-1.00%;-18.38%;0.00%;18.37%;-3.57%
2013;2.34%;0.00%;0.28%;0.00%;0.00%;-1.49%;0.00%;0.37%;0.00%;22.41%;0.00%;0.00%;23.91%
2014;1.08%;-6.52%;-0.21%;0.00%;-6.91%;-0.04%;2.09%;0.01%;1.14%;0.00%;-11.54%;0.00%;-20.57%
2015;0.41%;0.00%;-13.00%;-0.05%;-10.00%;-3.12%;0.00%;10.11%;-1.21%;0.00%;0.00%;2.93%;-13.90%
2016;0.00%;0.00%;0.00%;2.48%;0.00%;-5.01%;0.00%;12.63%;0.00%;3.44%;0.00%;0.00%;14.26%
2017;7.18%;6.98%;8.70%;3.03%;-11.31%;4.76%;4.73%;14.31%;0.00%;10.64%;2.04%;0.00%;53.00%
2018;0.00%;0.00%;8.64%;31.17%;-10.26%;1.66%;0.00%;0.84%;1.02%;0.00%;0.60%;2.02%;35.31%
2019;0.00%;19.65%;0.00%;0.00%;0.00%;-0.02%;0.00%;0.00%;10.17%;1.77%;0.00%;0.57%;33.57%
2020;0.00%;0.00%;1.22%;0.00%;0.00%;24.35%;66.96%;0.00%;23.13%;-11.27%;3.00%;1.11%;107.12%
2021;287.09%;8.80%;-30.01%;-20.18%;-1.19%;-9.30%;0.08%;-7.91%;-7.48%;-20.05%;-13.77%;30.00%;216.18%
2022;0.06%;25.14%;-14.52%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;25.05%
