;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;23/07/2021;0,1332;JRS CAP PROPRIO;19/08/2021 ;1
1;19/04/2021;0,3656;DIVIDENDO;30/04/2021 ;1
2;18/12/2020;0,1503;JRS CAP PROPRIO;20/01/2021 ;1
3;17/08/2020;0,0916;JRS CAP PROPRIO;26/08/2020 ;1
4;18/12/2019;0,1691;JRS CAP PROPRIO;23/01/2020 ;1
5;26/07/2019;0,1018;JRS CAP PROPRIO;09/08/2019 ;1
6;06/05/2019;0,0880;DIVIDENDO;15/05/2019 ;1
7;15/08/2018;0,0560;DIVIDENDO;27/08/2018 ;1
8;03/05/2018;0,0460;DIVIDENDO;15/05/2018 ;1
9;13/07/2017;0,0438;DIVIDENDO;- ;1
10;15/04/2015;0,0403;Dividendo;- ;1
11;05/12/2014;0,0830;JRS CAP PROPRIO;- ;1
12;23/06/2014;0,0999;JRS CAP PROPRIO;- ;1
13;14/04/2014;0,0859;DIVIDENDO;- ;1
14;13/12/2013;0,1058;JRS CAP PRÓPRIO;- ;1
15;21/06/2013;0,1282;JRS CAP PRÓPRIO;- ;1
16;05/04/2013;0,0035;DIVIDENDO;- ;1
17;20/06/2012;0,0622;JRS CAP PRÓPRIO;- ;1
18;29/03/2012;0,1577;DIVIDENDO;- ;1
19;05/12/2011;0,1320;JRS CAP PRÓPRIO;- ;1
20;13/06/2011;0,1282;JRS CAP PRÓPRIO;- ;1
21;18/04/2011;0,1081;DIVIDENDO;- ;1
22;10/12/2010;0,1106;JRS CAP PRÓPRIO;- ;1
23;14/06/2010;0,1074;JRS CAP PRÓPRIO;- ;1
24;08/04/2010;0,0753;DIVIDENDO;- ;1
25;04/12/2009;0,1000;JRS CAP PRÓPRIO;- ;1
26;18/06/2009;0,1000;JRS CAP PRÓPRIO;- ;1
27;08/04/2009;0,2142;DIVIDENDO;- ;1
28;26/11/2008;0,1217;JRS CAP PRÓPRIO;- ;1
29;17/06/2008;0,1180;JRS CAP PRÓPRIO;- ;1
30;17/04/2008;0,0907;DIVIDENDO;- ;1
31;03/12/2007;0,1505;JRS CAP PRÓPRIO;- ;1
32;18/06/2007;0,1038;JRS CAP PRÓPRIO;- ;1
33;13/04/2007;0,0737;DIVIDENDO;- ;1
34;05/12/2006;0,0966;JRS CAP PRÓPRIO;- ;1
35;09/06/2006;0,0942;JRS CAP PRÓPRIO;- ;1
36;20/04/2006;0,0852;DIVIDENDO;- ;1
37;05/12/2005;0,0844;JRS CAP PRÓPRIO;- ;1
38;30/06/2005;0,0805;JRS CAP PRÓPRIO;- ;1
39;29/04/2005;0,1456;DIVIDENDO;- ;1
40;08/12/2004;0,0640;JRS CAP PRÓPRIO;- ;1
41;25/06/2004;0,0445;JRS CAP PRÓPRIO;- ;1
42;30/04/2004;0,1328;DIVIDENDO;- ;1000
43;23/04/2003;0,0260;DIVIDENDO;- ;1000
44;13/12/2002;0,0415;JRS CAP PRÓPRIO;- ;1000
45;08/08/2001;0,0187;DIVIDENDO;- ;1000
46;16/04/2001;0,0135;DIVIDENDO;- ;1000
47;30/04/1999;0,0098;DIVIDENDO;- ;1000
48;28/04/1998;0,0310;DIVIDENDO;- ;1000
49;15/04/1996;0,0066;DIVIDENDO;- ;1000
