;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;17/08/2021;0,6500;DIVIDENDO;29/09/2021 ;1
1;19/03/2021;1,1000;DIVIDENDO;30/03/2021 ;1
2;18/08/2020;0,2800;DIVIDENDO;26/08/2020 ;1
3;27/02/2020;0,3200;DIVIDENDO;03/04/2020 ;1
4;13/08/2019;0,2800;DIVIDENDO;23/08/2019 ;1
5;22/03/2019;0,1500;DIVIDENDO;10/04/2019 ;1
6;27/02/2019;0,6500;DIVIDENDO;11/03/2019 ;1
7;14/08/2018;0,2800;DIVIDENDO;04/09/2018 ;1
8;28/02/2018;0,5000;DIVIDENDO;08/03/2018 ;1
9;14/08/2017;0,2800;DIVIDENDO;- ;1
10;22/02/2017;0,2860;DIVIDENDO;- ;1
11;17/08/2016;0,1150;DIVIDENDO;- ;1
12;19/08/2014;0,2800;DIVIDENDO;- ;1
13;27/02/2014;0,4100;DIVIDENDO;- ;1
14;09/08/2013;0,1165;DIVIDENDO;- ;1
15;24/05/2013;0,1635;DIVIDENDO;- ;1
16;30/01/2013;0,5150;DIVIDENDO;- ;1
17;09/08/2012;0,2800;DIVIDENDO;- ;1
18;21/03/2012;0,2000;DIVIDENDO;- ;1
19;19/08/2011;0,2800;DIVIDENDO;- ;1
20;02/03/2011;0,1650;DIVIDENDO;- ;1
21;17/09/2010;0,2800;DIVIDENDO;- ;1
22;11/03/2010;0,1650;DIVIDENDO;- ;1
