;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;11/05/2021;0,1882;DIVIDENDO;29/10/2021 ;1
1;06/01/2021;0,2210;JRS CAP PROPRIO;- ;1
2;06/05/2019;0,0457;DIVIDENDO;- ;1
3;30/04/2018;0,0666;DIVIDENDO;- ;1
4;25/04/2017;0,0535;DIVIDENDO;- ;1
5;18/04/2016;0,0081;DIVIDENDO;- ;1
6;10/04/2015;0,0418;Dividendo;- ;1
7;26/12/2013;0,2049;JRS CAP PRÓPRIO;- ;1
8;26/12/2013;0,2049;JRS CAP PROPRIO;- ;1
9;27/12/2012;0,1905;JRS CAP PRÓPRIO;- ;1
10;16/04/2012;0,0371;DIVIDENDO;- ;1
11;23/12/2011;0,2514;JRS CAP PRÓPRIO;- ;1
12;05/05/2011;0,0066;DIVIDENDO;- ;1
13;29/12/2010;0,2737;JRS CAP PRÓPRIO;- ;1
