;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;07/01/2022;0,1289;JRS CAP PROPRIO;25/02/2022 ;1;WLMM4
1;08/10/2021;0,0831;JRS CAP PROPRIO;26/11/2021 ;1;WLMM4
2;05/07/2021;0,0831;JRS CAP PROPRIO;27/08/2021 ;1;WLMM4
3;30/04/2021;0,3786;DIVIDENDO;29/06/2021 ;1;WLMM4
4;06/04/2021;0,0831;JRS CAP PROPRIO;26/04/2021 ;1;WLMM4
5;30/04/2020;0,3517;DIVIDENDO;31/12/2020 ;1;WLMM4
6;30/04/2019;0,1243;DIVIDENDO;- ;1;WLMM4
7;30/04/2019;0,0843;DIVIDENDO;- ;1;WLMM4
8;29/04/2016;0,0464;DIVIDENDO;- ;1;WLMM4
9;29/04/2016;0,0396;DIVIDENDO;- ;1;WLMM4
10;17/09/2015;5,1943;DIVIDENDO;- ;1;WLMM4
11;30/04/2015;1,0578;Dividendo;- ;1;WLMM4
12;30/04/2015;0,7327;Dividendo;- ;1;WLMM4
13;30/04/2014;0,7115;DIVIDENDO;- ;1;WLMM4
14;30/04/2014;0,3627;DIVIDENDO;- ;1;WLMM4
15;17/12/2013;2,0053;DIVIDENDO;- ;1;WLMM4
16;30/04/2013;1,9300;DIVIDENDO;- ;1;WLMM4
17;30/04/2013;0,2185;DIVIDENDO;- ;1;WLMM4
18;16/02/2012;2,2220;DIVIDENDO;- ;1;WLMM4
19;29/04/2011;0,1747;DIVIDENDO;- ;1;WLMM4
20;07/10/2010;1,7655;DIVIDENDO;- ;1;WLMM4
21;30/04/2010;0,9073;DIVIDENDO;- ;1;WLMM4
22;30/04/2009;0,4308;DIVIDENDO;- ;1;WLMM4
23;27/01/2009;2,5017;DIVIDENDO;- ;1;WLMM4
24;21/01/2008;0,7161;DIVIDENDO;- ;1;WLMM4
25;18/12/2006;0,7942;DIVIDENDO;- ;1000;WLMM4
26;16/11/2005;0,9306;DIVIDENDO;- ;1000;WLMM4
27;29/04/2005;1,2364;DIVIDENDO;- ;1000;WLMM4
28;20/12/2004;0,7150;DIVIDENDO;- ;1000;WLMM4
