;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;29/04/2021;0,9418;DIVIDENDO;10/08/2021 ;1;JOPA4
1;31/07/2020;0,1581;DIVIDENDO;31/12/2021 ;1;JOPA4
2;31/07/2020;0,1581;DIVIDENDO;31/12/2020 ;1;JOPA4
3;30/04/2019;0,7138;DIVIDENDO;31/12/2019 ;1;JOPA4
4;26/04/2018;0,5667;DIVIDENDO;12/06/2018 ;1;JOPA4
5;27/04/2017;0,9084;DIVIDENDO;- ;1;JOPA4
6;28/04/2016;0,7153;DIVIDENDO;- ;1;JOPA4
7;27/04/2015;0,6074;Dividendo;- ;1;JOPA4
8;24/04/2014;0,5681;DIVIDENDO;- ;1;JOPA4
9;12/07/2013;3,6336;DIVIDENDO;- ;1;JOPA4
10;23/04/2013;0,9938;DIVIDENDO;- ;1;JOPA4
11;26/04/2012;0,5530;DIVIDENDO;- ;1;JOPA4
12;02/05/2011;0,3597;DIVIDENDO;- ;1;JOPA4
13;28/04/2010;0,1003;DIVIDENDO;- ;1;JOPA4
14;29/04/2009;0,8182;DIVIDENDO;- ;1;JOPA4
15;28/04/2008;0,6530;DIVIDENDO;- ;1;JOPA4
16;25/04/2007;0,6748;DIVIDENDO;- ;1;JOPA4
17;19/05/2006;0,6843;DIVIDENDO;- ;1;JOPA4
18;19/05/2006;0,1533;JRS CAP PRÓPRIO;- ;1;JOPA4
19;18/05/2005;0,3972;JRS CAP PRÓPRIO;- ;1;JOPA4
20;24/07/2003;0,2777;JRS CAP PRÓPRIO;- ;1;JOPA4
21;21/01/2000;0,1627;JRS CAP PRÓPRIO;- ;1;JOPA4
22;18/01/1999;0,4677;JRS CAP PRÓPRIO;- ;1;JOPA4
23;06/01/1999;0,0433;JRS CAP PRÓPRIO;- ;1;JOPA4
24;06/01/1999;0,0377;JRS CAP PRÓPRIO;- ;1;JOPA4
25;06/01/1999;0,0321;JRS CAP PRÓPRIO;- ;1;JOPA4
26;04/05/1998;0,0239;DIVIDENDO;- ;1;JOPA4
27;04/05/1998;0,0203;DIVIDENDO;-  ;1;JOPA4
28;16/12/1997;0,0136;DIVIDENDO;- ;1;JOPA4
29;03/01/1997;0,0917;DIVIDENDO;- ;1;JOPA4
30;08/05/1996;0,1385;DIVIDENDO;- ;1;JOPA4
31;12/04/1996;0,0137;DIVIDENDO;- ;1;JOPA4
32;09/01/1996;0,0412;DIVIDENDO;- ;1;JOPA4
