;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;06/12/2021;0,4400;JRS CAP PROPRIO;31/03/2022 ;1
1;22/09/2021;0,3850;JRS CAP PROPRIO;23/12/2021 ;1
2;21/06/2021;0,3300;JRS CAP PROPRIO;28/09/2021 ;1
3;30/04/2021;1,1037;DIVIDENDO;15/06/2021 ;1
4;25/11/2020;0,3575;JRS CAP PROPRIO;15/12/2020 ;1
5;23/07/2020;0,4000;JRS CAP PROPRIO;28/08/2020 ;1
6;25/11/2019;0,4000;JRS CAP PROPRIO;17/12/2019 ;1
7;07/05/2019;0,4000;JRS CAP PROPRIO;06/06/2019 ;1
8;19/11/2018;0,6500;JRS CAP PROPRIO;17/12/2018 ;1
9;17/11/2017;0,5500;JRS CAP PROPRIO;- ;1
10;28/11/2016;0,5500;JRS CAP PROPRIO;- ;1
11;02/12/2015;0,5500;JUROS;- ;1
12;03/12/2014;0,8250;JRS CAP PROPRIO;- ;1
13;08/05/2014;0,2200;DIVIDENDO;- ;1
14;03/12/2013;0,8250;JRS CAP PRÓPRIO;- ;1
15;03/05/2013;0,2200;DIVIDENDO;- ;1
16;03/12/2012;0,8250;JRS CAP PRÓPRIO;- ;1
17;04/05/2012;0,2200;DIVIDENDO;- ;1
18;02/12/2011;0,7150;JRS CAP PRÓPRIO;- ;1
19;06/05/2011;0,1650;DIVIDENDO;- ;1
20;20/12/2010;0,7040;JRS CAP PRÓPRIO;- ;1
21;20/04/2010;0,1401;DIVIDENDO;- ;1
22;20/04/2010;0,1399;DIVIDENDO;- ;1
23;18/12/2009;0,6000;JRS CAP PRÓPRIO;- ;1
24;23/04/2009;0,2976;DIVIDENDO;- ;1
25;19/12/2008;0,5082;JRS CAP PRÓPRIO;- ;1
26;16/04/2008;0,1100;DIVIDENDO;- ;1
27;20/12/2007;0,4254;JRS CAP PRÓPRIO;- ;1
28;20/12/2006;4,4000;JRS CAP PRÓPRIO;- ;1000
29;27/12/2005;3,0800;JRS CAP PRÓPRIO;- ;1000
30;20/12/2004;4,0700;JRS CAP PRÓPRIO;- ;1000
31;19/12/2003;3,0500;JRS CAP PRÓPRIO;- ;1000
32;24/04/2003;2,5910;JRS CAP PRÓPRIO;- ;1000
33;30/04/2002;1,6000;JRS CAP PRÓPRIO;- ;1000
34;26/04/2001;1,2000;JRS CAP PRÓPRIO;- ;1000
35;25/04/2000;1,2000;JRS CAP PRÓPRIO;- ;1000
36;29/04/1999;1,1959;JRS CAP PRÓPRIO;- ;1000
37;29/04/1998;1,1000;JRS CAP PRÓPRIO;- ;1000
38;29/04/1997;1,0000;DIVIDENDO;- ;1000
39;25/04/1996;0,7600;DIVIDENDO;- ;1000
