;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;29/04/2021;0,0612;JRS CAP PROPRIO;30/11/2021 ;1;EALT3
1;29/04/2021;0,0612;JRS CAP PROPRIO;30/09/2021 ;1;EALT3
2;29/04/2021;0,0612;JRS CAP PROPRIO;30/07/2021 ;1;EALT3
3;29/04/2021;0,0316;DIVIDENDO;30/09/2021 ;1;EALT3
4;29/04/2021;0,0316;DIVIDENDO;30/07/2021 ;1;EALT3
5;29/04/2021;0,0316;DIVIDENDO;30/11/2021 ;1;EALT3
6;28/05/2020;0,0400;JRS CAP PROPRIO;- ;1;EALT3
7;28/05/2020;0,0146;DIVIDENDO;- ;1;EALT3
8;02/05/2019;0,0423;DIVIDENDO;30/04/2020 ;1;EALT3
9;02/05/2019;0,0423;DIVIDENDO;30/10/2019 ;1;EALT3
10;02/05/2019;0,0423;DIVIDENDO;30/07/2019 ;1;EALT3
11;02/05/2018;0,8610;DIVIDENDO;20/12/2018 ;1;EALT3
12;02/05/2018;0,8610;DIVIDENDO;20/09/2018 ;1;EALT3
13;02/05/2018;0,8610;DIVIDENDO;20/07/2018 ;1;EALT3
14;06/11/2017;0,8090;JRS CAP PROPRIO;- ;1;EALT3
15;05/08/2016;0,3659;DIVIDENDO;- ;1;EALT3
16;23/11/2015;0,6806;JUROS;- ;1;EALT3
17;28/04/2015;0,5146;Dividendo;- ;1;EALT3
18;16/12/2014;0,4289;JRS CAP PROPRIO;- ;1;EALT3
19;28/04/2014;0,9359;DIVIDENDO;- ;1;EALT3
20;17/12/2013;0,2300;JRS CAP PRÓPRIO;- ;1;EALT3
21;29/04/2013;0,2310;DIVIDENDO;- ;1;EALT3
