;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;21/12/2021;4,5898;DIVIDENDO;30/12/2021 ;1;UNIP6
1;21/12/2021;0,3335;DIVIDENDO;30/12/2021 ;1;UNIP6
2;17/11/2021;3,2822;DIVIDENDO;30/11/2021 ;1;UNIP6
3;17/08/2021;0,3063;DIVIDENDO;27/08/2021 ;1;UNIP6
4;17/08/2021;2,9759;DIVIDENDO;27/08/2021 ;1;UNIP6
5;01/06/2021;2,7352;DIVIDENDO;15/06/2021 ;1;UNIP6
6;20/04/2021;1,0541;DIVIDENDO;30/04/2021 ;1;UNIP6
7;20/04/2021;0,1676;DIVIDENDO;30/04/2021 ;1;UNIP6
8;16/11/2020;0,7875;DIVIDENDO;26/11/2020 ;1;UNIP6
9;09/04/2020;0,4334;DIVIDENDO;22/04/2020 ;1;UNIP6
10;17/04/2019;0,3010;DIVIDENDO;30/04/2019  ;1;UNIP6
11;18/10/2018;0,2630;DIVIDENDO;30/10/2018 ;1;UNIP6
12;18/10/2018;1,2803;DIVIDENDO;30/10/2018 ;1;UNIP6
13;18/04/2018;1,1665;DIVIDENDO;30/04/2018 ;1;UNIP6
14;01/08/2017;0,0379;DIVIDENDO;- ;1;UNIP6
15;27/07/2017;3,3550;DIVIDENDO;- ;1;UNIP6
16;27/07/2017;1,2900;DIVIDENDO;- ;1;UNIP6
17;28/04/2017;0,3592;DIVIDENDO;- ;1;UNIP6
18;29/04/2016;0,3173;DIVIDENDO;- ;1;UNIP6
19;15/04/2015;0,2474;DIVIDENDO;- ;1;UNIP6
20;29/04/2014;0,0194;DIVIDENDO;- ;1;UNIP6
21;29/04/2013;0,0076;DIVIDENDO;- ;1;UNIP6
22;14/08/2012;0,0021;DIVIDENDO;- ;1;UNIP6
23;20/08/2009;0,0110;DIVIDENDO;- ;1;UNIP6
24;09/02/2009;0,0110;DIVIDENDO;- ;1;UNIP6
25;31/10/2008;0,0132;JRS CAP PRÓPRIO;- ;1;UNIP6
26;12/08/2008;0,0132;JRS CAP PRÓPRIO;- ;1;UNIP6
27;15/04/2008;0,0231;DIVIDENDO;- ;1;UNIP6
28;13/03/2008;0,0110;DIVIDENDO;- ;1;UNIP6
29;10/12/2007;0,0110;DIVIDENDO;- ;1;UNIP6
30;23/08/2007;0,0110;DIVIDENDO;- ;1;UNIP6
31;16/04/2007;0,0008;DIVIDENDO;- ;1;UNIP6
32;21/12/2006;0,0297;JRS CAP PRÓPRIO;- ;1;UNIP6
33;13/11/2006;0,0110;JRS CAP PRÓPRIO;- ;1;UNIP6
34;25/08/2006;0,0110;JRS CAP PRÓPRIO;- ;1;UNIP6
35;27/04/2006;0,0129;DIVIDENDO;- ;1;UNIP6
36;27/12/2005;0,0220;JRS CAP PRÓPRIO;- ;1;UNIP6
37;30/09/2005;0,0275;JRS CAP PRÓPRIO;- ;1;UNIP6
38;30/06/2005;0,0230;JRS CAP PRÓPRIO;- ;1;UNIP6
39;30/06/2005;0,0210;JRS CAP PRÓPRIO;- ;1;UNIP6
40;27/04/2005;0,0231;DIVIDENDO;- ;1;UNIP6
41;27/12/2004;0,0900;JRS CAP PRÓPRIO;- ;1;UNIP6
42;11/08/2004;0,0250;JRS CAP PRÓPRIO;- ;1;UNIP6
43;27/04/2004;0,0238;DIVIDENDO;- ;1;UNIP6
44;30/12/2003;0,0400;JRS CAP PRÓPRIO;- ;1;UNIP6
45;06/11/2003;0,0200;DIVIDENDO;- ;1;UNIP6
46;25/04/2003;0,0215;DIVIDENDO;- ;1;UNIP6
47;20/12/2002;0,0170;JRS CAP PRÓPRIO;- ;1;UNIP6
48;24/10/2002;0,0438;JRS CAP PRÓPRIO;- ;1;UNIP6
49;24/10/2002;0,0162;JRS CAP PRÓPRIO;- ;1;UNIP6
50;25/04/2002;0,0222;DIVIDENDO;- ;1;UNIP6
51;21/12/2001;0,0400;JRS CAP PRÓPRIO;- ;1;UNIP6
52;22/06/2001;0,0400;JRS CAP PRÓPRIO;- ;1;UNIP6
53;27/04/2001;0,0535;DIVIDENDO;- ;1;UNIP6
54;28/12/2000;0,0500;JRS CAP PRÓPRIO;- ;1;UNIP6
55;27/04/2000;0,1253;DIVIDENDO;- ;1;UNIP6
56;30/12/1999;0,0560;JRS CAP PRÓPRIO;- ;1;UNIP6
57;01/12/1999;0,0200;DIVIDENDO;- ;1;UNIP6
58;09/08/1999;0,0150;DIVIDENDO;- ;1;UNIP6
59;30/04/1999;0,0300;DIVIDENDO;- ;1;UNIP6
60;04/12/1998;0,0100;DIVIDENDO;- ;1;UNIP6
61;17/08/1998;0,0100;DIVIDENDO;- ;1;UNIP6
62;27/04/1998;0,0100;DIVIDENDO;- ;1;UNIP6
63;25/09/1996;0,0185;DIVIDENDO;- ;1;UNIP6
64;26/02/1996;0,0600;DIVIDENDO;- ;1;UNIP6
