;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;28/04/2022;0,5719;DIVIDENDO;27/06/2022 ;1;USIM3
1;15/12/2021;0,1754;JRS CAP PROPRIO;30/12/2021 ;1;USIM3
2;31/08/2021;0,3496;JRS CAP PROPRIO;05/10/2021 ;1;USIM3
3;31/08/2021;0,6466;DIVIDENDO;05/10/2021 ;1;USIM3
4;25/05/2021;0,0046;DIVIDENDO;07/06/2021 ;1;USIM3
5;29/04/2021;0,1199;DIVIDENDO;31/05/2021 ;1;USIM3
6;28/04/2020;0,0395;DIVIDENDO;29/05/2020 ;1;USIM3
7;03/07/2019;0,0103;JRS CAP PROPRIO;15/07/2019 ;1;USIM3
8;23/04/2019;0,0626;DIVIDENDO;31/05/2019 ;1;USIM3
9;07/01/2019;0,0720;JRS CAP PROPRIO;31/05/2019 ;1;USIM3
10;25/04/2018;0,0432;DIVIDENDO;30/05/2018 ;1;USIM3
11;28/04/2015;0,0297;Dividendo;- ;1;USIM3
12;19/03/2012;0,0788;JRS CAP PRÓPRIO;- ;1;USIM3
13;21/03/2011;0,1369;JRS CAP PRÓPRIO;- ;1;USIM3
14;29/12/2010;0,1720;JRS CAP PRÓPRIO;- ;1;USIM3
15;07/10/2010;0,2223;JRS CAP PRÓPRIO;- ;1;USIM3
16;25/03/2010;0,1398;DIVIDENDO;- ;1;USIM3
17;29/12/2009;0,5948;JRS CAP PRÓPRIO;- ;1;USIM3
18;03/08/2009;0,1736;JRS CAP PRÓPRIO;- ;1;USIM3
19;05/03/2009;0,4516;DIVIDENDO;- ;1;USIM3
20;29/12/2008;0,7242;JRS CAP PRÓPRIO;- ;1;USIM3
21;20/08/2008;0,7396;JRS CAP PRÓPRIO;- ;1;USIM3
22;20/08/2008;0,2805;DIVIDENDO;- ;1;USIM3
23;26/03/2008;0,8583;DIVIDENDO;- ;1;USIM3
24;27/12/2007;0,9096;JRS CAP PRÓPRIO;- ;1;USIM3
25;14/08/2007;1,4382;JRS CAP PRÓPRIO;- ;1;USIM3
26;14/08/2007;0,7574;DIVIDENDO;-  ;1;USIM3
27;30/03/2007;0,8690;DIVIDENDO;- ;1;USIM3
28;28/12/2006;1,3035;JRS CAP PRÓPRIO;- ;1;USIM3
29;31/08/2006;1,5208;JRS CAP PRÓPRIO;- ;1;USIM3
30;14/03/2006;1,3284;DIVIDENDO;- ;1;USIM3
31;29/12/2005;1,1298;JRS CAP PRÓPRIO;- ;1;USIM3
32;31/08/2005;1,2167;JRS CAP PRÓPRIO;- ;1;USIM3
33;31/08/2005;1,1712;DIVIDENDO;- ;1;USIM3
34;01/03/2005;2,9321;DIVIDENDO;- ;1;USIM3
35;29/12/2004;0,5388;JRS CAP PRÓPRIO;- ;1;USIM3
36;27/08/2004;1,1732;JRS CAP PRÓPRIO;- ;1;USIM3
37;15/03/2004;0,1995;DIVIDENDO;- ;1;USIM3
38;29/12/2003;1,1977;JRS CAP PRÓPRIO;- ;1;USIM3
39;11/07/2003;0,3730;JRS CAP PRÓPRIO;- ;1;USIM3
40;08/03/2002;0,2218;DIVIDENDO;- ;1;USIM3
41;24/08/2001;0,2041;DIVIDENDO;- ;1;USIM3
42;09/03/2001;0,2395;JRS CAP PRÓPRIO;- ;1;USIM3
43;23/08/2000;0,1774;DIVIDENDO;- ;1;USIM3
44;03/03/2000;0,1774;DIVIDENDO;- ;1;USIM3
45;27/08/1999;0,1774;DIVIDENDO;- ;1;USIM3
46;27/11/1998;0,2780;JRS CAP PRÓPRIO;- ;1;USIM3
47;28/08/1998;0,3578;JRS CAP PRÓPRIO;- ;1;USIM3
48;30/12/1997;0,5000;JRS CAP PRÓPRIO;- ;1;USIM3
49;29/08/1997;0,3409;JRS CAP PRÓPRIO;- ;1;USIM3
50;07/03/1997;0,0496;DIVIDENDO;- ;1000;USIM3
51;15/08/1996;0,0184;DIVIDENDO;- ;1000;USIM3
52;07/03/1996;0,0545;DIVIDENDO;- ;1000;USIM3
