;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;20/12/2021;0,8322;JRS CAP PROPRIO;30/12/2021 ;1
1;15/10/2021;1,7230;DIVIDENDO;25/10/2021 ;1
2;13/07/2021;0,1291;DIVIDENDO;21/07/2021 ;1
3;13/07/2021;1,5939;DIVIDENDO;21/07/2021 ;1
4;11/06/2021;0,3715;JRS CAP PROPRIO;25/06/2021 ;1
5;31/05/2021;0,3657;DIVIDENDO;10/06/2021 ;1
6;07/01/2021;0,7434;JRS CAP PROPRIO;29/01/2021 ;1
7;29/05/2020;0,1393;DIVIDENDO;26/06/2020 ;1
8;20/03/2019;0,7642;JRS CAP PROPRIO;29/03/2019 ;1
9;13/11/2018;0,9499;DIVIDENDO;27/11/2018 ;1
10;28/08/2018;0,5916;JRS CAP PROPRIO;06/09/2018 ;1
11;28/08/2018;1,1270;DIVIDENDO;06/09/2018 ;1
12;01/06/2018;0,6113;JRS CAP PROPRIO;15/06/2018 ;1
13;10/05/2018;1,4661;DIVIDENDO;23/05/2018 ;1
14;31/05/2017;0,3100;DIVIDENDO;- ;1
15;29/04/2014;0,0042;DIVIDENDO;- ;1
16;18/12/2013;0,0082;DIVIDENDO;- ;1
17;30/04/2013;0,0048;DIVIDENDO;- ;1
18;27/04/2012;0,0042;DIVIDENDO;- ;1
19;29/04/2010;0,0005;DIVIDENDO;- ;1
20;27/04/2007;3,6000;DIVIDENDO;- ;1000
21;27/04/2006;2,1500;JRS CAP PRÓPRIO;- ;1000
22;05/12/2005;4,3000;DIVIDENDO;- ;1000
23;22/08/2005;15,0500;JRS CAP PRÓPRIO;- ;1000
24;22/08/2005;2,6000;DIVIDENDO;- ;1000
25;28/04/2005;5,9300;DIVIDENDO;- ;1000
26;22/07/2004;8,6200;DIVIDENDO;- ;1000
27;16/04/2004;4,7600;DIVIDENDO;- ;1000
28;30/04/2003;5,2000;DIVIDENDO;- ;1000
29;30/04/2002;3,0700;DIVIDENDO;- ;1000
30;30/04/2001;2,1600;DIVIDENDO;- ;1000
31;28/04/2000;2,0400;DIVIDENDO;- ;1000
32;30/04/1999;0,4100;DIVIDENDO;- ;1000
33;30/04/1996;0,3800;DIVIDENDO;- ;1000
