;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;30/04/2021;0,3662;DIVIDENDO;31/05/2021 ;1
1;30/04/2020;0,0630;DIVIDENDO;29/05/2020 ;1
2;11/11/2019;0,3012;DIVIDENDO;29/11/2019 ;1
3;30/04/2019;0,0661;DIVIDENDO;31/05/2019 ;1
4;06/11/2017;0,4777;JRS CAP PROPRIO;- ;1
5;06/11/2017;0,3362;JRS CAP PROPRIO;- ;1
6;28/04/2017;0,3203;DIVIDENDO;- ;1
7;29/04/2016;0,2012;DIVIDENDO;- ;1
8;29/06/2015;0,5516;JUROS;- ;1
9;30/04/2015;0,2103;Dividendo;- ;1
10;14/11/2014;0,3364;JRS CAP PROPRIO;- ;1
11;30/04/2014;0,5063;DIVIDENDO;- ;1
12;01/11/2013;0,5944;JRS CAP PRÓPRIO;- ;1
13;30/04/2013;0,4259;DIVIDENDO;- ;1
14;06/11/2012;0,5490;JRS CAP PRÓPRIO;- ;1
15;30/04/2012;0,4709;JRS CAP PRÓPRIO;- ;1
16;17/05/2010;0,4324;JRS CAP PRÓPRIO;- ;1
17;30/04/2010;0,1073;DIVIDENDO;- ;1
18;05/01/2010;0,2083;JRS CAP PRÓPRIO;- ;1
19;17/08/2009;0,3124;JRS CAP PRÓPRIO;- ;1
20;30/04/2009;0,5207;DIVIDENDO;- ;1
21;30/04/2008;0,2677;DIVIDENDO;- ;1
22;26/05/2006;0,6542;DIVIDENDO;- ;1000
23;30/04/2004;0,1383;DIVIDENDO;- ;1000
24;29/04/2003;0,4051;DIVIDENDO;- ;1000
25;29/04/2002;0,0716;JRS CAP PRÓPRIO;- ;1000
26;27/04/2001;0,2506;JRS CAP PRÓPRIO;- ;1000
27;27/04/2000;0,0359;JRS CAP PRÓPRIO;- ;1000
