;Acao;Data;Hora;Descrição;Link
0;ARML3;25/03/2022;01:26;Alteração de data da AGOE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=958202&descTipo=IPE&CodigoInstituicao=1
1;ARML3;24/03/2022;23:58;Alteração de data da AGOE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=958130&descTipo=IPE&CodigoInstituicao=1
2;ARML3;23/12/2021;18:31;Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=928707&descTipo=IPE&CodigoInstituicao=1
3;ARML3;17/11/2021;21:02;Pagamento de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=918317&descTipo=IPE&CodigoInstituicao=1
4;ARML3;16/11/2021;21:01;Pagamento de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=917816&descTipo=IPE&CodigoInstituicao=1
5;ARML3;04/11/2021;07:20;Aquisição de Companhia de Capital Fechado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=912757&descTipo=IPE&CodigoInstituicao=1
6;ARML3;03/11/2021;19:48;Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=912615&descTipo=IPE&CodigoInstituicao=1
7;ARML3;03/11/2021;19:14;Aquisição de Companhia de Capital Fechado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=912585&descTipo=IPE&CodigoInstituicao=1
8;ARML3;15/10/2021;19:39;Risco de Crédito Corporativo - Agências de Rating;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907824&descTipo=IPE&CodigoInstituicao=1
9;ARML3;26/08/2021;21:23;Alteração de Participação Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=896469&descTipo=IPE&CodigoInstituicao=1
10;ARML3;20/08/2021;19:05;Celebração ou Extinção de Contrato;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=895499&descTipo=IPE&CodigoInstituicao=1
11;ARML3;19/08/2021;19:48;Celebração ou Extinção de Contrato;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=895160&descTipo=IPE&CodigoInstituicao=1
12;ARML3;02/08/2021;21:54;Liquidação de Debênture;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=888612&descTipo=IPE&CodigoInstituicao=1
